LEGACY_STATUS	STATUS	LANGUA	DESCRP	DI_TIMESTAMP											
58	58	3	R/2 연결에서 IDoc 복사	2018.06.19 05:33:47											
58	58	4	Copie IDoc din conexiune R/2	2018.06.19 05:33:47											
58	58	5	IDoc-dvojnik iz R/2-povezave	2018.06.19 05:33:47											
58	58	6	Kopija IDoc-a iz R/2 veze	2018.06.19 05:33:47											
58	58	7	Salinan IDoc dari sambungan R/2	2018.06.19 05:33:47											
58	58	8	Копія IDoc зі з'єднання R/2	2018.06.19 05:33:47											
58	58	9	IDoci koopia R/2-ühendusest	2018.06.19 05:33:47											
58	58	A	نسخ المستند الوسيط من اتصال R/2	2018.06.19 05:33:47											
58	58	B	העתקת IDoc מחיבור R/2	2018.06.19 05:33:47											
58	58	C	Duplikát IDoc ze spojení R/3	2018.06.19 05:33:47											
58	58	D	IDoc-Duplikat aus R/2-Verbindung	2018.06.19 05:33:47											
58	58	E	IDoc copy from R/2 connection	2018.06.19 05:33:47											
58	58	F	Duplicat d'IDoc à partir d'une liaison R/2	2018.06.19 05:33:47											
58	58	G	Αντιγραφή IDoc απο σύνδεση R/2	2018.06.19 05:33:47											
58	58	H	IDoc-másolat R/2-kapcsolatból	2018.06.19 05:33:47											
58	58	I	Duplicato IDoc da collegamento R/2	2018.06.19 05:33:47											
58	58	J	R/2 接続からの IDOC コピー	2018.06.19 05:33:47											
58	58	K	IDoc-duplikat fra R/2-forbindelse	2018.06.19 05:33:47											
58	58	L	Duplikat IDoc z połączenia R/2	2018.06.19 05:33:47											
58	58	M	IDoc-複製自 R/2 連接	2018.06.19 05:33:47											
58	58	N	IDoc-duplicaat uit R/2-verbinding	2018.06.19 05:33:47											
58	58	O	IDOC-duplikat fra R/2-forbindelse	2018.06.19 05:33:47											
58	58	P	Duplicado IDoc de ligação R/2	2018.06.19 05:33:47											
58	58	Q	Duplikát IDoc zo spojenia R/2	2018.06.19 05:33:47											
58	58	R	IDOC-дубликат из R/2-соединения	2018.06.19 05:33:47											
58	58	S	Duplicado de IDOC de enlace R/2	2018.06.19 05:33:47											
58	58	T	R/2 bağlantısından IDoc kopyası	2018.06.19 05:33:47											
58	58	U	IDOC-kaksoiskappale R/2-yhteydestä	2018.06.19 05:33:47											
58	58	V	IDOC-kopia ur R/2-förbindelse	2018.06.19 05:33:47											
58	58	W	Копие на IDoc от R/2 връзка	2018.06.19 05:33:47											
58	58	X	IDOC kopija iš R/2 ryšio	2018.06.19 05:33:47											
58	58	Y	IDoc kopija no R/2 savienojuma	2018.06.19 05:33:47											
58	58	c	Duplicat d'IDoc des de connexió R/2	2018.06.19 05:33:47											
58	58	d	Kopija IDoc iz R/2 veze	2018.06.19 05:33:47											
58	58	늑	TAIS TEDS2*+	2018.06.19 05:33:47											
58	58	닱	[ĬĎŏċ-Ďűρĺįķąţ∙ąűş∙Ř/2-Ʋēŗƃįŋƌűŋğ∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙]	2018.06.19 05:33:47											
58	58	묩	R/2 कनेक्शन से IDoc प्रति	2018.06.19 05:33:47											
58	58	뱋	R/2 байланысынан IDoc көшірмесі	2018.06.19 05:33:47											
58	58	쁩	IDoc sap chép từ kết nối R/2	2018.06.19 05:33:47											
59	59	1	没有使用	2018.06.19 05:33:47											
59	59	2	ไม่มีการใช้	2018.06.19 05:33:47											
59	59	3	사용하지 않음	2018.06.19 05:33:47											
59	59	4	Neutilizat	2018.06.19 05:33:47											
59	59	5	Ni uporabljeno	2018.06.19 05:33:47											
59	59	6	Ne koristi se	2018.06.19 05:33:47											
59	59	7	Tidak digunakan	2018.06.19 05:33:47											
59	59	8	Не використовується	2018.06.19 05:33:47											
59	59	9	Ei kasutata	2018.06.19 05:33:47											
59	59	A	غير مستخدم	2018.06.19 05:33:47											
59	59	B	לא בשימוש	2018.06.19 05:33:47											
59	59	C	Nepoužívá se	2018.06.19 05:33:47											
59	59	D	Nicht verwendet	2018.06.19 05:33:47											
59	59	E	Not used	2018.06.19 05:33:47											
59	59	F	Non utilisé	2018.06.19 05:33:47											
59	59	G	Μη χρησιμοποιημένο	2018.06.19 05:33:47											
59	59	H	Használaton kívül	2018.06.19 05:33:47											
59	59	I	Non utilizzato	2018.06.19 05:33:47											
59	59	J	不使用	2018.06.19 05:33:47											
59	59	K	Anvendes ikke	2018.06.19 05:33:47											
59	59	L	Nieużywane	2018.06.19 05:33:47											
59	59	M	未使用	2018.06.19 05:33:47											
59	59	N	Niet gebruikt	2018.06.19 05:33:47											
59	59	O	Ikke brukt	2018.06.19 05:33:47											
59	59	P	Não utilizado	2018.06.19 05:33:47											
59	59	Q	Nepoužíva sa	2018.06.19 05:33:47											
59	59	R	Не используется	2018.06.19 05:33:47											
59	59	S	No utilizado	2018.06.19 05:33:47											
59	59	T	Kullanılmıyor	2018.06.19 05:33:47											
59	59	U	Ei käytetty	2018.06.19 05:33:47											
59	59	V	Används inte	2018.06.19 05:33:47											
59	59	W	Неизползван	2018.06.19 05:33:47											
59	59	X	Nenaudojama	2018.06.19 05:33:47											
59	59	Y	Nav izmantots	2018.06.19 05:33:47											
59	59	c	No utilitzat	2018.06.19 05:33:47											
59	59	d	Nije u upotrebi	2018.06.19 05:33:47											
59	59	늑	TAIS TEDS2*+	2018.06.19 05:33:47											
59	59	닱	[Ńįċĥţ∙ʋēŗŵēŋƌēţ∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙]	2018.06.19 05:33:47											
59	59	묩	अप्रयुक्त	2018.06.19 05:33:47											
59	59	뱋	Пайдаланылмайды	2018.06.19 05:33:47											
59	59	쁩	Ko sử dụng	2018.06.19 05:33:47											
60	60	1	IDoc（内向）语法检查出错	2018.06.19 05:33:47											
60	60	2	ข้อผิดพลาดขณะตรวจสอบไวยากรณ์ของ IDoc (ที่เข้ามา)	2018.06.19 05:33:47											
60	60	3	IDoc 구문을 점검하는 동안 오류 발생(인바운드)	2018.06.19 05:33:47											
60	60	4	Eroare la verificare sintaxă IDoc (intrare)	2018.06.19 05:33:47											
60	60	5	Napaka sintakse v IDoc (vhod)	2018.06.19 05:33:47											
60	60	6	Greška tokom provjere sintakse IDoc-a (ulazna)	2018.06.19 05:33:47											
60	60	7	Ralat semasa semakan sintaks IDoc (masuk)	2018.06.19 05:33:47											
60	60	8	Помилка підчас перевірки синтаксису IDoc (вхід)	2018.06.19 05:33:47											
60	60	9	Tõrge IDoci süntaksi kontrollimisel (sissetulevad)	2018.06.19 05:33:47											
60	60	A	خطأ أثناء فحص بناء الجملة للمستند الوسيط (للداخل)	2018.06.19 05:33:47											
60	60	B	שגיאה במהלך בד.תחביר של מסמך ביניים -יוצא	2018.06.19 05:33:47											
60	60	C	Chyba syntaxe v IDOC (vstup)	2018.06.19 05:33:47											
60	60	D	Syntaxfehler im IDoc (Eingang)	2018.06.19 05:33:47											
60	60	E	Error during syntax check of IDoc (inbound)	2018.06.19 05:33:47											
60	60	F	Erreur lors de la vérification syntaxique d'IDOC (réception)	2018.06.19 05:33:47											
60	60	G	Λάθος κατά τον συντακτικό έλεγχο IDoc (inbound)	2018.06.19 05:33:47											
60	60	H	Szintaktikai hiba az IDoc-ban (Érk.dok.)	2018.06.19 05:33:47											
60	60	I	Errore di sint. in IDoc (entrata)	2018.06.19 05:33:47											
60	60	J	IDOC 構文チェック中のエラー (受信)	2018.06.19 05:33:47											
60	60	K	Syntaksfejl i IDoc (indgang)	2018.06.19 05:33:47											
60	60	L	Błąd składni w IDoc (wejście)	2018.06.19 05:33:47											
60	60	M	IDoc 語法檢查期間發生錯誤(內傳)	2018.06.19 05:33:47											
60	60	N	Syntaxerror in IDoc (ingang)	2018.06.19 05:33:47											
60	60	O	Syntaksfeil i IDOC (inngang)	2018.06.19 05:33:47											
60	60	P	Erro se sintaxe no IDoc (entrada)	2018.06.19 05:33:47											
60	60	Q	Chyba syntaxe v IDOC (vstup)	2018.06.19 05:33:47											
60	60	R	Синтаксическая ошибка в IDoc (вход)	2018.06.19 05:33:47											
60	60	S	Error de sintaxis en IDOC (entrada)	2018.06.19 05:33:47											
60	60	T	IDoc'ta sözdizim hatası (giriş)	2018.06.19 05:33:47											
60	60	U	IDOCissa syntaksivirhe (saapuvat)	2018.06.19 05:33:47											
60	60	V	Syntaxfel i IDOC (ingång)	2018.06.19 05:33:47											
60	60	W	Грешка при синтактична проверка на IDoc (входящ)	2018.06.19 05:33:47											
60	60	X	IDOC sintaksės patikros klaida (gavimas)	2018.06.19 05:33:47											
60	60	Y	IDoc sintakses pārbaudes laikā radās kļūda (ienākošā)	2018.06.19 05:33:47											
60	60	c	Error de sintaxi a l'IDoc (entrada)	2018.06.19 05:33:47											
60	60	d	Greška pri proveri sintakse IDoc (ulaz)	2018.06.19 05:33:47											
60	60	늑	TAIS TEDS2*+	2018.06.19 05:33:47											
60	60	닱	[Ŝŷŋţąχƒēĥĺēŗ∙įɱ∙ĬĎŏċ∙(Ĕįŋğąŋğ)∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙]	2018.06.19 05:33:47											
60	60	묩	IDOC के सिंटैक्स जांच के दौरान त्रुटि (इनबाउंड)	2018.06.19 05:33:47											
60	60	뱋	IDoc синтаксистік тексеруі кезіндегі қате (кіріс)	2018.06.19 05:33:47											
60	60	쁩	Lỗi khi kiểm tra cú pháp của IDoc (đầu vào)	2018.06.19 05:33:47											
61	61	1	尽管有语法错误仍处理 (内向)	2018.06.19 05:33:47											
61	61	2	ประมวลผลแม้ว่าจะมีข้อผิดพลาดทางไวยากรณ์ (ที่เข้ามา)	2018.06.19 05:33:47											
61	61	3	구문 오류에도 불구하고 처리(인바운드)	2018.06.19 05:33:47											
61	61	4	Prelucrare în ciuda erorii de sintaxă (intrare)	2018.06.19 05:33:47											
61	61	5	Nadaljna obdelava kljub napaki sintakse (vhod)	2018.06.19 05:33:47											
61	61	6	Obrada unatoč sintaktičke greške (ulazna)	2018.06.19 05:33:47											
61	61	7	Memproses walaupun ralat sintaks (masuk)	2018.06.19 05:33:47											
61	61	8	Обробка незважаючи на синтаксичні помилки (вхідна)	2018.06.19 05:33:47											
61	61	9	Töötlemine sõltumata süntaksiveast (sissetulevad)	2018.06.19 05:33:47											
61	61	A	معالجة بالرغم من خطأ بناء الجملة (للداخل)	2018.06.19 05:33:47											
61	61	B	עיבוד למרות שגיאת תחביר - נכנס	2018.06.19 05:33:47											
61	61	C	Další zpracování i přes chybu syntaxe (vstup)	2018.06.19 05:33:47											
61	61	D	Weiterverarbeitung trotz Syntaxfehler (Eingang)	2018.06.19 05:33:47											
61	61	E	Processing despite syntax error (inbound)	2018.06.19 05:33:47											
61	61	F	Poursuite du traitement malgré err. de syntaxe (réception)	2018.06.19 05:33:47											
61	61	G	Επεξεργασία παρά το συντακτικό λάθος (inbound)	2018.06.19 05:33:47											
61	61	H	Továbbfeldolgozás a szintaktikai hiba ellenére (érk.dok.)	2018.06.19 05:33:47											
61	61	I	Continua l'elab. nonost. err. di sint. (entrata)	2018.06.19 05:33:47											
61	61	J	構文エラーがある場合も処理 (受信)	2018.06.19 05:33:47											
61	61	K	Viderebehandling trods syntaksfejl (indgang)	2018.06.19 05:33:47											
61	61	L	Dalsze przetwarzanie pomimo błędów składni (wejście)	2018.06.19 05:33:47											
61	61	M	不管語法錯誤，仍照常處理(內傳)	2018.06.19 05:33:47											
61	61	N	Verdere verwerking ondanks syntaxerror (ingang)	2018.06.19 05:33:47											
61	61	O	Fortsett behandling på tross av syntaksfeil (inngang)	2018.06.19 05:33:47											
61	61	P	Contin.procmto.apesar erro sintaxe (entrada)	2018.06.19 05:33:47											
61	61	Q	Ďalšie spracovanie napriek chybe syntaxe(vstup)	2018.06.19 05:33:47											
61	61	R	Дальнейшая обработка несмотря на синтакс. ошибку (вход)	2018.06.19 05:33:47											
61	61	S	Continuar el proceso a pesar de error de sintaxis (entrada)	2018.06.19 05:33:47											
61	61	T	Sözdizim hatasına rağmen işlemeye devam (giriş)	2018.06.19 05:33:47											
61	61	U	Jatkokäsittely syntaksivirheestä huolimatta (saapuvat)	2018.06.19 05:33:47											
61	61	V	Fortsatt bearbetning trots syntaxfel (ingång)	2018.06.19 05:33:47											
61	61	W	Обработка въпреки синтактична грешка (входящ)	2018.06.19 05:33:47											
61	61	X	Apdorojimas nepaisant sintaksės klaidos (gavimas)	2018.06.19 05:33:47											
61	61	Y	Apstrāde tiek turpināta, neskat. uz sintakses kļūdu (ienāk.)	2018.06.19 05:33:47											
61	61	c	Continuar el process.malgrat l'error de sintaxi (entrada)	2018.06.19 05:33:47											
61	61	d	Obrada uprkos sintaksičke greške (ulaz)	2018.06.19 05:33:47											
61	61	늑	TAIS TEDS2*+	2018.06.19 05:33:47											
61	61	닱	[Ŵēįţēŗʋēŗąŗƃēįţűŋğ∙ţŗŏţž∙Ŝŷŋţąχƒēĥĺēŗ∙(Ĕįŋğąŋğ)∙∙∙∙∙∙∙∙∙∙∙]	2018.06.19 05:33:47											
61	61	묩	सिंटैक्स त्रुटि के बावजूद प्रोसेसिंग (इनबाउंड)	2018.06.19 05:33:47											
61	61	뱋	Синтаксистік қатеге қарамай өңдеу (кіріс)	2018.06.19 05:33:47											
61	61	쁩	Xử lý bất chấp lỗi cú pháp (đầu vào)	2018.06.19 05:33:47											
62	62	1	发送到应用程序的 IDoc	2018.06.19 05:33:47											
62	62	2	ส่งผ่าน IDoc ไปยังระบบงาน	2018.06.19 05:33:47											
62	62	3	어플리케이션으로 IDoc 전달	2018.06.19 05:33:47											
62	62	4	IDoc trecut la aplicaţie	2018.06.19 05:33:47											
62	62	5	Prenos IDoca v aplikacijo	2018.06.19 05:33:47											
62	62	6	PDok proslijeđen u aplikaciju	2018.06.19 05:33:47											
62	62	7	IDoc dihantar ke aplikasi	2018.06.19 05:33:47											
62	62	8	IDoc перенесений до застосунку	2018.06.19 05:33:47											
62	62	9	IDoc on rakendusse edastatud	2018.06.19 05:33:47											
62	62	A	IDoc الممررة للتطبيق	2018.06.19 05:33:47											
62	62	B	IDoc הועבר ליישום	2018.06.19 05:33:47											
62	62	C	Předání IDOC aplikaci	2018.06.19 05:33:47											
62	62	D	IDoc an Anwendung übergeben	2018.06.19 05:33:47											
62	62	E	IDoc passed to application	2018.06.19 05:33:47											
62	62	F	IDOC transmis à l'application	2018.06.19 05:33:47											
62	62	G	IDoc περασμ.σε εφαρμογή	2018.06.19 05:33:47											
62	62	H	IDoc átadása az alkalmazásnak	2018.06.19 05:33:47											
62	62	I	Trasferire IDoc a applicazione	2018.06.19 05:33:47											
62	62	J	IDOC へのアプリケーション受渡し完了	2018.06.19 05:33:47											
62	62	K	Overfør IDoc til applikation	2018.06.19 05:33:47											
62	62	L	Transfer IDoc do aplikacji	2018.06.19 05:33:47											
62	62	M	IDoc 傳送到應用程式	2018.06.19 05:33:47											
62	62	N	IDoc aan applicatie doorgegeven	2018.06.19 05:33:47											
62	62	O	IDOC overført til applikasjonen	2018.06.19 05:33:47											
62	62	P	Transferir IDoc para a aplicação	2018.06.19 05:33:47											
62	62	Q	Odovzdanie IDOC do aplikácie	2018.06.19 05:33:47											
62	62	R	Перенести IDoc в приложение	2018.06.19 05:33:47											
62	62	S	Traspasar IDOC a aplicación	2018.06.19 05:33:47											
62	62	T	Uygulamaya IDoc kopyala	2018.06.19 05:33:47											
62	62	U	Siirrä IDOC sovellukseen	2018.06.19 05:33:47											
62	62	V	IDOC överfört till applikation	2018.06.19 05:33:47											
62	62	W	IDoc прехвърлен към приложение	2018.06.19 05:33:47											
62	62	X	„IDoc“ perduotas taikomajai programai	2018.06.19 05:33:47											
62	62	Y	IDoc nodots lietojumprogrammai	2018.06.19 05:33:47											
62	62	c	Transferir IDoc a aplicació	2018.06.19 05:33:47											
62	62	d	IDoc prosleđen u aplikaciju	2018.06.19 05:33:47											
62	62	늑	TAIS TEDS2*+	2018.06.19 05:33:47											
62	62	닱	[ĬĎŏċ∙ąŋ∙Āŋŵēŋƌűŋğ∙üƃēŗğēƃēŋ∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙]	2018.06.19 05:33:47											
62	62	묩	IDoc एप्लिकेशन को पास किया गया	2018.06.19 05:33:47											
62	62	뱋	IDoc қолданбаға жіберілді	2018.06.19 05:33:47											
62	62	쁩	IDoc đã qua ứng dụng	2018.06.19 05:33:47											
63	63	1	传送 IDoc 给应用程序时错误	2018.06.19 05:33:47											
63	63	2	เกิดข้อผิดพลาดขณะส่ง IDoc ไปยังระบบงาน	2018.06.19 05:33:47											
63	63	3	어플리케이션으로 IDoc를 전달하는 동안 오류 발생	2018.06.19 05:33:47											
63	63	4	Eroare la trecere IDoc la aplicaţie	2018.06.19 05:33:47											
63	63	5	Napaka pri prenosu IDoca v aplikacijo	2018.06.19 05:33:47											
63	63	6	Greška kod proslijeđivanja IDoc-a na aplikaciju	2018.06.19 05:33:47											
63	63	7	Ralat menghantar IDoc ke aplikasi	2018.06.19 05:33:47											
63	63	8	Помилка під час перенесення IDoc до застосунку	2018.06.19 05:33:47											
63	63	9	Tõrge IDoci edastamisel rakendusse	2018.06.19 05:33:47											
63	63	A	خطأ عند نقل المستند الوسيط إلى التطبيق	2018.06.19 05:33:47											
63	63	B	שגיאה בהעברת מסמך ביניים ליישום	2018.06.19 05:33:47											
63	63	C	Chyba při předání IDOC aplikaci	2018.06.19 05:33:47											
63	63	D	Fehler bei IDoc-Übergabe an die Anwendung	2018.06.19 05:33:47											
63	63	E	Error passing IDoc to application	2018.06.19 05:33:47											
63	63	F	Erreur lors de transfert IDOC à l'application	2018.06.19 05:33:47											
63	63	G	Λάθος μεταβίβαση IDoc σε εφαρμογή	2018.06.19 05:33:47											
63	63	H	Hiba az IDoc átadásánál az alkalmazásnak	2018.06.19 05:33:47											
63	63	I	Errore durante trasf. IDoc a applicazione	2018.06.19 05:33:47											
63	63	J	アプリケーションへの IDOC 受渡し時のエラー	2018.06.19 05:33:47											
63	63	K	Fejl ved IDoc-overførsel til applikation	2018.06.19 05:33:47											
63	63	L	Błąd podczas transferu IDoc do aplikacji	2018.06.19 05:33:47											
63	63	M	傳輸 IDoc 至應用程式時發生錯誤	2018.06.19 05:33:47											
63	63	N	Fout bij IDoc-doorgifte aan applicatie	2018.06.19 05:33:47											
63	63	O	Feil ved IDOC-overføring til applikasjonen	2018.06.19 05:33:47											
63	63	P	Erro na transferência de IDoc para a aplicação	2018.06.19 05:33:47											
63	63	Q	Chyba pri odovzdaní IDOC do aplikácie	2018.06.19 05:33:47											
63	63	R	Ошибка при переносе IDoc в приложение	2018.06.19 05:33:47											
63	63	S	Error al traspasar IDOC a la aplicación	2018.06.19 05:33:47											
63	63	T	Uygulamaya IDoc aktarımı sırasında hata	2018.06.19 05:33:47											
63	63	U	Virhe IDOCin siirrossa sovellukseen	2018.06.19 05:33:47											
63	63	V	Fel vid IDOC-överföring till applikation	2018.06.19 05:33:47											
63	63	W	Грешка при прехвърляне на IDoc към приложение	2018.06.19 05:33:47											
63	63	X	IDOC perdavimo į taikomąją programą klaida	2018.06.19 05:33:47											
63	63	Y	IDoc pārsūtot uz lietojumprogrammu, radās kļūda	2018.06.19 05:33:47											
63	63	c	Error en la transferència d'IDoc a l'aplicació	2018.06.19 05:33:47											
63	63	d	Greška pri predaji IDoc aplikaciji	2018.06.19 05:33:47											
63	63	늑	TAIS TEDS2*+	2018.06.19 05:33:47											
63	63	닱	[Ƒēĥĺēŗ∙ƃēį∙ĬĎŏċ-Üƃēŗğąƃē∙ąŋ∙ƌįē∙Āŋŵēŋƌűŋğ∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙]	2018.06.19 05:33:47											
63	63	묩	एप्लिकेशन पर IDoc पास करने में त्रुटि	2018.06.19 05:33:47											
63	63	뱋	IDoc қолданбаға жіберу кезіндегі қате	2018.06.19 05:33:47											
63	63	쁩	Lỗi truyền IDoc tới ứng dụng	2018.06.19 05:33:47											
64	64	1	IDoc 准备传递到应用程序	2018.06.19 05:33:47											
64	64	2	IDoc พร้อมที่ส่งผ่านไปยังแอพพลิเคชัน	2018.06.19 05:33:47											
64	64	3	IDoc을 어플리케이션에 전달할 준비 완료	2018.06.19 05:33:47											
64	64	4	IDoc gata de a fi transmis la aplicaţie	2018.06.19 05:33:47											
64	64	5	IDoc je pripravljen za prenos v aplikacijo	2018.06.19 05:33:47											
64	64	6	IDoc spreman za prijenos u aplikaciju	2018.06.19 05:33:47											
64	64	7	IDoc sedia untuk dipindahkan ke aplikasi	2018.06.19 05:33:47											
64	64	8	IDoc готовий до передачі до застосунку	2018.06.19 05:33:47											
64	64	9	IDoc on rakendusse edastamiseks valmis	2018.06.19 05:33:47											
64	64	A	IDoc جاهز للتمرير إلى التطبيق	2018.06.19 05:33:47											
64	64	B	IDoc מוכן להעברה ליישום	2018.06.19 05:33:47											
64	64	C	IDOC je připraven k předání aplikaci	2018.06.19 05:33:47											
64	64	D	IDoc ist übergabebereit an die Anwendung	2018.06.19 05:33:47											
64	64	E	IDoc ready to be passed to application	2018.06.19 05:33:47											
64	64	F	IDOC est prêt à être transmis à l'application	2018.06.19 05:33:47											
64	64	G	IDoc έτοιμο προς μεταφορά σε εφαρμογή	2018.06.19 05:33:47											
64	64	H	Az IDoc kész az alkalmazásba történő átadásra	2018.06.19 05:33:47											
64	64	I	IDoc trasferito a applicazione	2018.06.19 05:33:47											
64	64	J	アプリケーションへの IDoc 転送準備完了	2018.06.19 05:33:47											
64	64	K	IDoc er klar til at blive overført til applikation	2018.06.19 05:33:47											
64	64	L	IDoc jest gotowy do transferu do aplikacji	2018.06.19 05:33:47											
64	64	M	IDoc 已準備好移轉至應用程式	2018.06.19 05:33:47											
64	64	N	IDoc kan aan applicatie worden doorgegeven	2018.06.19 05:33:47											
64	64	O	IDOC er klar for overføring til applikasjonen	2018.06.19 05:33:47											
64	64	P	IDoc pronto para transferência para aplicação	2018.06.19 05:33:47											
64	64	Q	IDOC je prepracovaný na aplikáciu	2018.06.19 05:33:47											
64	64	R	IDoc отредактирован в приложение.	2018.06.19 05:33:47											
64	64	S	IDOC listo para traspaso a la aplicación	2018.06.19 05:33:47											
64	64	T	IDoc uygulamaya aktarıldı	2018.06.19 05:33:47											
64	64	U	IDOC on valmiina siirrettäväksi sovellukseen	2018.06.19 05:33:47											
64	64	V	IDOC kan överföras till applikation	2018.06.19 05:33:47											
64	64	W	IDoc е готов за предаване към приложение	2018.06.19 05:33:47											
64	64	X	IDOC paruoštas perkelti į taikomąją programą	2018.06.19 05:33:47											
64	64	Y	IDoc ir gatavs nodošanai lietojumprogrammai	2018.06.19 05:33:47											
64	64	c	L'IDoc està llest per ser transferit a l'aplicació	2018.06.19 05:33:47											
64	64	d	IDoc spreman za prosleđivanje u aplikaciju	2018.06.19 05:33:47											
64	64	늑	TAIS TEDS2*+	2018.06.19 05:33:47											
64	64	닱	[ĬĎŏċ∙įşţ∙üƃēŗğąƃēƃēŗēįţ∙ąŋ∙ƌįē∙Āŋŵēŋƌűŋğ∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙]	2018.06.19 05:33:47											
64	64	묩	एप्लिकेशन पर पास करने के लिए IDOC तैयार है	2018.06.19 05:33:47											
64	64	뱋	IDoc қолданбаға тасымалдауға дайын	2018.06.19 05:33:47											
64	64	쁩	IDoc sẵn sàng được chuyển cho ứng dụng	2018.06.19 05:33:47											
65	65	1	ALE 服务中的错误	2018.06.19 05:33:47											
65	65	2	เกิดข้อผิดพลาดการบริการ ALE	2018.06.19 05:33:47											
65	65	3	ALE 서비스에서 오류 발생	2018.06.19 05:33:47											
65	65	4	Eroare în serviciu ALA	2018.06.19 05:33:47											
65	65	5	Napaka v ALE-storitvi	2018.06.19 05:33:47											
65	65	6	Greška u ALE usluzi	2018.06.19 05:33:47											
65	65	7	Ralat dalam perkhidmatan ALE	2018.06.19 05:33:47											
65	65	8	Помилка у фукції ALE	2018.06.19 05:33:47											
65	65	9	Tõrge ALE teenuses	2018.06.19 05:33:47											
65	65	A	خطأ في خدمة ALE	2018.06.19 05:33:47											
65	65	B	שגיאה בשירות ALE	2018.06.19 05:33:47											
65	65	C	Chyba ve službě ALE	2018.06.19 05:33:47											
65	65	D	Fehler im ALE-Dienst	2018.06.19 05:33:47											
65	65	E	Error in ALE service	2018.06.19 05:33:47											
65	65	F	Erreur dans le service ALE	2018.06.19 05:33:47											
65	65	G	Λάθος σε υπηρεσία ALE	2018.06.19 05:33:47											
65	65	H	Hiba az ALE-szolgálatban	2018.06.19 05:33:47											
65	65	I	Errore nel servizio ALE	2018.06.19 05:33:47											
65	65	J	ALE サービスのエラー	2018.06.19 05:33:47											
65	65	K	Fejl i ALE-funktionalitet	2018.06.19 05:33:47											
65	65	L	Błąd w obsłudze ALE	2018.06.19 05:33:47											
65	65	M	ALE 服務中的錯誤	2018.06.19 05:33:47											
65	65	N	Fout in ALE-service	2018.06.19 05:33:47											
65	65	O	Feil i ALE-tjeneste	2018.06.19 05:33:47											
65	65	P	Erro no serviço ALE	2018.06.19 05:33:47											
65	65	Q	Chyba v službe ALE	2018.06.19 05:33:47											
65	65	R	Ошибка в ALE-службе	2018.06.19 05:33:47											
65	65	S	Error en servicio ALE	2018.06.19 05:33:47											
65	65	T	ALE hizmetinde hata	2018.06.19 05:33:47											
65	65	U	Virhe ALE-palvelussa	2018.06.19 05:33:47											
65	65	V	Fel i ALE-tjänst	2018.06.19 05:33:47											
65	65	W	Грешка при ALE услуга	2018.06.19 05:33:47											
65	65	X	ALE paslaugos klaida	2018.06.19 05:33:47											
65	65	Y	Kļūda ALE pakalpojumā	2018.06.19 05:33:47											
65	65	c	Error en el servei ALE	2018.06.19 05:33:47											
65	65	d	Greška u ALE usluzi	2018.06.19 05:33:47											
65	65	늑	TAIS TEDS2*+	2018.06.19 05:33:47											
65	65	닱	[Ƒēĥĺēŗ∙įɱ∙ĀĻĔ-Ďįēŋşţ∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙]	2018.06.19 05:33:47											
65	65	묩	ALE सेवा में त्रुटि	2018.06.19 05:33:47											
65	65	뱋	ALE қызметіндегі қате	2018.06.19 05:33:47											
65	65	쁩	Lỗi trong dịch vụ ALE	2018.06.19 05:33:47											
66	66	1	IDoc 正在等待前一 IDoc (序列化)	2018.06.19 05:33:47											
66	66	2	IDoc กำลังรอ IDoc ก่อนหน้า (การให้ลำดับ)	2018.06.19 05:33:47											
66	66	3	선행 IDoc에 대해 대기중인 IDoc(일련 번호 지정)	2018.06.19 05:33:47											
66	66	4	IDoc aşteaptă IDoc precedent (serializare)	2018.06.19 05:33:47											
66	66	5	IDoc čaka na IDoc-predhodnika (serializacija)	2018.06.19 05:33:47											
66	66	6	IDoc čeka prethodni IDoc (serijalizacija)	2018.06.19 05:33:47											
66	66	7	IDoc menunggu untuk pendahulu IDoc (penyirian)	2018.06.19 05:33:47											
66	66	8	IDoc очікує на попередника IDoc (серіалізація)	2018.06.19 05:33:47											
66	66	9	IDoc ootab eelnevat IDoci (serialiseerimine)	2018.06.19 05:33:47											
66	66	A	IDoc ينتظر IDoc السابق (التسلسل)	2018.06.19 05:33:47											
66	66	B	IDOC ממתין ל- IDOC קודם - סדרתיות	2018.06.19 05:33:47											
66	66	C	IDoc čeká na předch.IDoc (serializace)	2018.06.19 05:33:47											
66	66	D	IDoc wartet auf Vorgänger-IDoc (Serialisierung)	2018.06.19 05:33:47											
